Sub-Category ,Product_Name,Model_Number,Size,Power_W,Voltage,CCT,CRI_RA,Lumen,Efficacy_Lumen_per_W,Dimming_Type,Material_Finish,Sensors_and_Controls,Occupancy,Bi_Level,PIR_Microwave_Bluetooth,Remote Control,Plugin _Sensor,Emergency_Backup_Battery,Junction_Cover,Mounting,Installation_Kits,Adjustment_Dial,Certifications,Price_per_Piece,Lead_Time,Cut_Sheet,Warranty,MOQ,COST_China_DDP_USA,COST_Thailand_Vietnam,Photo,IP_Rating
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP2450WT-3545K,2x4 ft,25/30/35/40/50W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,3625/4350/5075/5800/7975LM,145lm/w,0-10V,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,yes,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP2450WT-3545K,2x4 ft,25/30/35/40/50W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,3625/4350/5075/5800/7975LM,145lm/w,0-10V,White/Metal,no,,,,,,no,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP2450WT-3545K,2x4 ft,25/30/35/40/50W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,3625/4350/5075/5800/7975LM,145lm/w,0-10V,White/Metal,no,,,,,,no,,Recessed/Surface/Suspended,no,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP2450WT-3545K,2x4 ft,25/30/35/40/50W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,3625/4350/5075/5800/7975LM,145lm/w,0-10V,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,no,,Recessed/Surface/Suspended,no,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP2450WT-3545K,2x4 ft,25/30/35/40/50W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,3625/4350/5075/5800/7975LM,145lm/w,0-10V,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,no,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP2450WT-3545K,2x4 ft,25/30/35/40/50W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,3625/4350/5075/5800/7975LM,145lm/w,0-10V,White/Metal,no,,,,,,yes,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP2450WT-3545K,2x4 ft,25/30/35/40/50W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,3625/4350/5075/5800/7975LM,145lm/w,0-10V,White/Metal,no,,,,,,yes,,Recessed/Surface/Suspended,no,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,yes,,Recessed/Surface/Suspended,no,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,yes,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,no,,,,,,no,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,no,,,,,,no,,Recessed/Surface/Suspended,no,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,no,,Recessed/Surface/Suspended,no,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,no,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,no,,,,,,yes,,Recessed/Surface/Suspended,yes,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,DM-BLP1440WT-3545K,1x4 ft,20/25/30/35/40W selectable,AC120-277Vac,"3/3.5/4/5k, Tunable",80,2900/3625/4350/5075/5800LM,145lm/w,0-10V,White/Metal,no,,,,,,yes,,Recessed/Surface/Suspended,no,,ETL DLC Premium,,85 days,https://drive.google.com/file/d/1LKvz-CnTznfMiLV8zRVJF5LrqoJYSM9t/view?usp=drive_link,5 Yr,TBN,,$24.90 (DDP),https://drive.google.com/file/d/1Bxi8fsIhzDYHJpjOtj7NBl9cw9tkwpGJ/view?usp=sharing,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,yes,,Recessed/Surface/Suspended,no,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,yes,,Recessed/Surface/Suspended,yes,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,no,,,,,,no,,Recessed/Surface/Suspended,yes,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,no,,,,,,no,,Recessed/Surface/Suspended,no,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,no,,Recessed/Surface/Suspended,no,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,Occupancy,yes,,PIR/Microwave,"none,yes",,no,,Recessed/Surface/Suspended,yes,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,no,,,,,,yes,,Recessed/Surface/Suspended,yes,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
LED Panel and Troffer Series,Flat Panel Back Lit,AL-LT-0606-40W-HDNA-TWTC,2x2 ft,40/36/30/25/20W,AC100-277V ,"3.5/4.1/5k, Tunable",82,5000/4500/3750/3125/2500LM,125lm/w,no,White/Metal,no,,,,,,yes,,Recessed/Surface/Suspended,no,,ETL DLC ,,75 days,https://drive.google.com/file/d/1neVUKHD_-jXPawSMewitHIG6xzs6fg8l/view?usp=drive_link,5 Yr,"2,000",$11.45 (Donguan),,https://drive.google.com/file/d/1FBrV7DrKhqbI7MOQEPgkOWyFhjSkZqTv/view?usp=sharing,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED Linear Series,LED Vapor Linear Light,SL-SFH-440L,4ft,25/35/50W,AC100-277Vac,3.5/4/5k (Tunable),80,3250/4550/6500LM,130lm/w,0-10v,White/Metal/Stanless Steel,no,,,,,,yes,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$38.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-440L,4ft,25/35/50W,AC100-277Vac,3.5/4/5k (Tunable),80,3250/4550/6500LM,130lm/w,0-10v,White/Metal/Stanless Steel,no,,,,,,no,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$38.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-440L,4ft,25/35/50W,AC100-277Vac,3.5/4/5k (Tunable),80,3250/4550/6500LM,130lm/w,0-10v,White/Metal/Stanless Steel,Occupancy,yes,,PIR,,,yes,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$38.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-440L,4ft,25/35/50W,AC100-277Vac,3.5/4/5k (Tunable),80,3250/4550/6500LM,130lm/w,0-10v,White/Metal/Stanless Steel,Occupancy,yes,,PIR,,,no,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$38.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED Linear Series,LED Vapor Linear Light,SL-SFH-64W-8ft,8ft,64W,AC100-277Vac,3.5/4/5k (Tunable),80,8320lm,130lm/w,0-10v,White/Metal/Stanless Steel,no,,,,,,yes,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-64W-8ft,8ft,64W,AC100-277Vac,3.5/4/5k (Tunable),80,8320lm,130lm/w,0-10v,White/Metal/Stanless Steel,no,,,,,,no,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-64W-8ft,8ft,64W,AC100-277Vac,3.5/4/5k (Tunable),80,8320lm,130lm/w,0-10v,White/Metal/Stanless Steel,Occupancy,yes,,PIR,,,yes,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-64W-8ft,8ft,64W,AC100-277Vac,3.5/4/5k (Tunable),80,8320lm,130lm/w,0-10v,White/Metal/Stanless Steel,Occupancy,yes,,PIR,,,no,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED Linear Series,LED Vapor Linear Light,SL-SFH-80W-8ft,8ft,80W,AC100-277Vac,3.5/4/5k (Tunable),80,10400lm,130lm/w,0-10v,White/Metal/Stanless Steel,no,,,,,,yes,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-80W-8ft,8ft,80W,AC100-277Vac,3.5/4/5k (Tunable),80,10400lm,130lm/w,0-10v,White/Metal/Stanless Steel,no,,,,,,no,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-80W-8ft,8ft,80W,AC100-277Vac,3.5/4/5k (Tunable),80,10400lm,130lm/w,0-10v,White/Metal/Stanless Steel,Occupancy,yes,,PIR,,,yes,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
LED Linear Series,LED Vapor Linear Light,SL-SFH-80W-8ft,8ft,80W,AC100-277Vac,3.5/4/5k (Tunable),80,10400lm,130lm/w,0-10v,White/Metal/Stanless Steel,Occupancy,yes,,PIR,,,no,,Surface/Suspension,,,DLC UL ,,85 days,https://drive.google.com/file/d/14nRbHDkiSx-ZdEgdZu0x2M_LPxGkA-vG/view?usp=drive_link,5 year,5000,$78.00(DDP USA),,https://drive.google.com/file/d/1nkgSHD99CfFV_T4ldUXiR6I9vKfpv7ux/view?usp=sharing,IP65 and IK08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,Occupancy,yes,,Microwave/Bluetooth,,,yes,,Surface/Suspension,no,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,Occupancy,yes,,Microwave/Bluetooth,,,yes,,Surface/Suspension,yes,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,no,,,,,,no,,Surface/Suspension,yes,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,no,,,,,,no,,Surface/Suspension,no,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,Occupancy,yes,,Microwave/Bluetooth,,,no,,Surface/Suspension,no,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,Occupancy,yes,,Microwave/Bluetooth,,,no,,Surface/Suspension,yes,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,no,,,,,,yes,,Surface/Suspension,yes,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP4FT12/24/32W-354050K,4ft,12W/24W/32W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,1920/3840/5120LM,160lm/w,0-10v,White/Metal/IP65,no,,,,,,yes,,Surface/Suspension,no,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$24.50 (DDP),$24.87(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED Linear Series,LED Vapor Proof Linear Light,DM-VP8FT24/40/55W-354050K,8ft,24W/40W/55W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,3840/6400/8800LM,160lm/w,0-10v,White/Metal/IP65,Occupancy,yes,,Microwave/Bluetooth,,,yes,,Surface/Suspension,no,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$35.50 (DDP),$35.95(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
LED Linear Series,LED Vapor Proof Linear Light,DM-VP8FT24/40/55W-354050K,8ft,24W/40W/55W switchable,AC100-277Vac,3.5/4/5k (Tunable),80,3840/6400/8800LM,160lm/w,0-10v,White/Metal/IP65,Occupancy,yes,,Microwave/Bluetooth,,,yes,,Surface/Suspension,yes,,ETL DLC,,75 days,https://drive.google.com/file/d/1sfvU-AsHKzduog0ebgkylf5fx76wEQd1/view?usp=drive_link,5 year,TBN,$35.50 (DDP),$35.95(DDP),https://drive.google.com/file/d/1DK8YwzXP-KZ8hsJbNoI8xWV2PUUrut0s/view?usp=sharing,IP65
